name1	name2	len1	len2	gc1	gc2	numSites	sumEnergy	Pvalue	Padj	00Annotation	short_description	gene_id	log2fc
ENSMUST00000184554.8	chr10_126726055_126726091_-	782	1036	46.419	66.12	14	-99.89	0.0007570000000000001	0.0031100000000000004	chr10_126726055_126726091_-	p2@Mbd6	110962	-0.597091328895057
ENSMUST00000184554.8	chrX_101609164_101609195_-	782	1031	46.419	50.145	10	-82.11	0.000101	0.0007440000000000001	chrX_101609164_101609195_-	p1@Abcb7	11306	0.80500314659621
ENSMUST00000184554.8	chr2_31543850_31543906_+	782	1056	46.419	60.89	13	-94.37	0.000414	0.0020399999999999997	chr2_31543850_31543906_+	p3@Abl1	11350	-0.437196217879271
ENSMUST00000184554.8	chr3_153607389_153607416_-	782	1027	46.419	49.951	6	-46.18	0.00603	0.0146	chr3_153607389_153607416_-	p2@Acadm	11364	0.45635733986707
ENSMUST00000184554.8	chr9_21936768_21936778_-	782	1010	46.419	62.376000000000005	8	-70.01	0.00421	0.0112	chr9_21936768_21936778_-	p13@Acp5	11433	-0.74155490636268
ENSMUST00000184554.8	chr1_89102359_89102368_+	782	1009	46.419	57.38399999999999	5	-54.63	0.00757	0.0174	chr1_89102359_89102368_+	p2@Chrng	11449	-0.847048347135432
ENSMUST00000184554.8	chr1_39424947_39424973_+	782	1026	46.419	51.754	4	-58.96	0.00195	0.006229999999999999	chr1_39424947_39424973_+	p4@Rpl31	114641	-0.550339188196851
ENSMUST00000184554.8	chr9_96531906_96531973_-	782	1067	46.419	73.29	26	-124.74	0.000672	0.00285	chr9_96531906_96531973_-	p1@Rasa2	114713	0.60809051490878
ENSMUST00000184554.8	chr13_12432990_12433006_-	782	1016	46.419	52.263999999999996	6	-66.3	0.0009130000000000001	0.0035700000000000003	chr13_12432990_12433006_-	p1@Actn2	11472	-0.715704790992073
ENSMUST00000184554.8	chr10_107769168_107769215_+	782	1047	46.419	75.072	27	-218.924	1.02e-06	3.3299999999999996e-05	chr10_107769168_107769215_+	p1@Pawr	114774	0.669137699225906
ENSMUST00000184554.8	chr2_48669536_48669560_+	782	1024	46.419	62.402	22	-164.86	7e-07	2.6600000000000003e-05	chr2_48669536_48669560_+	p3@Acvr2a	11480	0.615505241818648
ENSMUST00000184554.8	chr11_116515559_116515639_-	782	1080	46.419	63.70399999999999	15	-145.5	9.53e-06	0.000147	chr11_116515559_116515639_-	p4@Cygb	114886	-1.06645919026718
ENSMUST00000184554.8	chr3_35832017_35832022_-	782	1005	46.419	72.836	32	-202.38	1.12e-06	3.46e-05	chr3_35832017_35832022_-	p11@Dcun1d1	114893	0.647718781658968
ENSMUST00000184554.8	chr3_89153861_89153881_-	782	1020	46.419	61.568999999999996	11	-78.68	0.00172	0.0057	chr3_89153861_89153881_-	p2@Adam15	11490	-0.50276483624899
ENSMUST00000184554.8	chr8_26127507_26127525_-	782	1018	46.419	57.957	8	-57.69	0.006379999999999999	0.0153	chr8_26127507_26127525_-	p3@Adam9	11502	0.539537115973964
ENSMUST00000184554.8	chr14_21895358_21895369_+	782	1011	46.419	49.456	7	-62.3	0.000801	0.00324	chr14_21895358_21895369_+	p3@Adk	11534	0.813698867919754
ENSMUST00000184554.8	chr1_179726794_179726804_-	782	1010	46.419	65.545	16	-75.47	0.00463	0.012	chr1_179726794_179726804_-	p5@Adss	11566	0.587967375979427
ENSMUST00000184554.8	chr4_147462167_147462178_-	782	1011	46.419	59.347	13	-130.43	6.46e-06	0.000113	chr4_147462167_147462178_-	p3@Agtrap	11610	-0.582258647484721
ENSMUST00000184554.8	chr5_122043561_122043612_-	782	1051	46.419	58.135	14	-157.6032	3.64e-07	1.92e-05	chr5_122043561_122043612_-	p1@Aldh2	11669	-0.661619643867653
ENSMUST00000184554.8	chr5_109123278_109123289_+	782	1011	46.419	73.689	21	-166.06	2.54e-05	0.000288	chr5_109123278_109123289_+	p3@Fgfrl1	116701	-0.627072187810297
ENSMUST00000184554.8	chr12_114336410_114336478_+	782	1068	46.419	76.124	29	-199.5292	7.17e-06	0.000122	chr12_114336410_114336478_+	p1@Mta1	116870	-0.485351920853748
ENSMUST00000184554.8	chr5_114830824_114830860_+	782	1036	46.419	53.861000000000004	10	-74.88	0.0005480000000000001	0.00248	chr5_114830824_114830860_+	p1@Ube3b	117146	-0.569708837413706
ENSMUST00000184554.8	chr5_97222445_97222450_+	782	1005	46.419	49.751000000000005	7	-50.14	0.0034100000000000003	0.00951	chr5_97222445_97222450_+	p5@Anxa3	11745	0.833934803622311
ENSMUST00000184554.8	chr16_44558890_44558912_-	782	1022	46.419	65.949	19	-191.69	2.24e-07	1.53e-05	chr16_44558890_44558912_-	p4@Boc	117606	-0.604474894099488
ENSMUST00000184554.8	chr7_52184898_52184907_-	782	1009	46.419	59.266999999999996	7	-76.04	0.00132	0.0047	chr7_52184898_52184907_-	p6@Ap2a1	11771	-0.573932148105753
ENSMUST00000184554.8	chr18_46901506_46901554_+	782	1048	46.419	63.55	19	-115.6216	0.00011	0.000789	chr18_46901506_46901554_+	p2@Ap3s1	11777	0.572317960125347
ENSMUST00000184554.8	chr12_52792187_52792219_+	782	1032	46.419	74.225	33	-250.1276	6.12e-08	8.45e-06	chr12_52792187_52792219_+	p2@Ap4s1	11782	0.670784567267793
ENSMUST00000184554.8	chr10_90545528_90545552_-	782	1024	46.419	60.352	16	-127.9872	1.22e-05	0.000176	chr10_90545528_90545552_-	p3@Apaf1	11783	0.433147066910888
ENSMUST00000184554.8	chr7_112730015_112730083_-	782	1068	46.419	65.075	11	-90.55	0.0015400000000000001	0.005229999999999999	chr7_112730015_112730083_-	p2@Apbb1	11785	-0.535949285609938
ENSMUST00000184554.8	chrX_39421501_39421538_+	782	1037	46.419	55.159	8	-90.1	0.000147	0.0009710000000000001	chrX_39421501_39421538_+	p5@Xiap	11798	0.630236503446467
ENSMUST00000184554.8	chr2_94278218_94278232_-	782	1014	46.419	60.45399999999999	17	-107.4	8.66e-05	0.000667	chr2_94278218_94278232_-	p2@Api5	11800	0.731767632066075
ENSMUST00000184554.8	chr8_125100730_125100792_-	782	1062	46.419	58.945	11	-80.1	0.00107	0.004	chr8_125100730_125100792_-	p1@Aprt	11821	-0.448002644520879
ENSMUST00000184554.8	chr12_53604740_53604773_+	782	1033	46.419	77.154	36	-158.3296	0.00014099999999999998	0.0009480000000000001	chr12_53604740_53604773_+	p5@Arhgap5	11855	0.925918825822425
ENSMUST00000184554.8	chr8_42459956_42460031_-	782	1075	46.419	52.372	9	-68.19	0.000983	0.0037700000000000003	chr8_42459956_42460031_-	p1@Asah1	11886	0.791985385972405
ENSMUST00000184554.8	chr7_137663479_137663518_-	782	1039	46.419	63.715	14	-84.05	0.0017800000000000001	0.00583	chr7_137663479_137663518_-	p2@Ate1	11907	0.468150644623574
ENSMUST00000184554.8	chr11_69419455_69419473_-	782	1018	46.419	66.503	14	-123.23	0.00010400000000000001	0.000759	chr11_69419455_69419473_-	p1@Atp1b2	11932	-0.592930519088664
ENSMUST00000184554.8	chr16_84835900_84835914_-	782	1014	46.419	65.976	18	-126.79	6.49e-05	0.000549	chr16_84835900_84835914_-	p6@Atp5j	11957	1.06966860548545
ENSMUST00000184554.8	chr17_26813335_26813346_+	782	1011	46.419	53.215	8	-49.04	0.006959999999999999	0.0163	chr17_26813335_26813346_+	p2@Atp6v0e	11974	0.407004098331412
ENSMUST00000184554.8	chr11_100873062_100873079_+	782	1017	46.419	38.741	2	-23.27	0.0056	0.0139	chr11_100873062_100873079_+	p3@Atp6v0a1	11975	-0.359765216891967
ENSMUST00000184554.8	chr7_65913551_65913664_+	782	1113	46.419	60.827	9	-71.25	0.0043	0.0113	chr7_65913551_65913664_+	p1@Atp10a	11982	-0.474759723869843
ENSMUST00000184554.8	chr5_100407933_100407985_-	782	1052	46.419	69.392	21	-131.29	0.00014099999999999998	0.0009460000000000001	chr5_100407933_100407985_-	p1@Hnrnpd	11991	0.962173210749442
ENSMUST00000184554.8	chr4_40895229_40895329_-	782	1100	46.419	56.545	9	-78.27	0.0009130000000000001	0.0035700000000000003	chr4_40895229_40895329_-	p1@Bag1	12017	0.399325926597928
ENSMUST00000184554.8	chr7_87680012_87680044_-	782	1032	46.419	54.748000000000005	6	-49.26	0.00932	0.0204	chr7_87680012_87680044_-	p2@Blm	12144	0.437793991587936
ENSMUST00000184554.8	chr14_35315849_35315901_-	782	1052	46.419	65.779	25	-170.26	1.76e-06	4.8e-05	chr14_35315849_35315901_-	p2@Bmpr1a	12166	0.645417396680772
ENSMUST00000184554.8	chr1_59820228_59820239_+	782	1011	46.419	68.348	24	-230.5	1.8700000000000002e-08	4.94e-06	chr1_59820228_59820239_+	p3@Bmpr2	12168	0.541310160963568
ENSMUST00000184554.8	chr9_69837275_69837346_+	782	1071	46.419	54.155	14	-111.21	1.4300000000000002e-05	0.000195	chr9_69837275_69837346_+	p1@Bnip2	12175	0.419591492370158
ENSMUST00000184554.8	chr17_84585917_84585952_-	782	1035	46.419	72.657	29	-213.67	5.47e-07	2.26e-05	chr17_84585917_84585952_-	p7@Zfp36l2	12193	-0.554689962238465
ENSMUST00000184554.8	chr5_15440374_15440442_+	782	1068	46.419	70.225	23	-160.4926	1.9399999999999997e-05	0.000239	chr5_15440374_15440442_+	p2@Cacna2d1	12293	0.542052762719045
ENSMUST00000184554.8	chr15_98465161_98465166_+	782	1005	46.419	67.861	20	-185.2952	7.12e-07	2.7000000000000002e-05	chr15_98465161_98465166_+	p7@Cacnb3	12297	-0.506985255570677
ENSMUST00000184554.8	chr1_162142995_162143004_-	782	1009	46.419	56.888000000000005	21	-135.0574	1.79e-06	4.84e-05	chr1_162142995_162143004_-	p3@Cacybp	12301	0.963380115681023
ENSMUST00000184554.8	chr1_141351324_141351402_+	782	1078	46.419	56.586000000000006	14	-96.65	0.000131	0.0009	chr1_141351324_141351402_+	p1@Aspm	12316	0.492859168962318
ENSMUST00000184554.8	chr6_29298114_29298123_+	782	1009	46.419	49.058	7	-59.54	0.0010199999999999999	0.00386	chr6_29298114_29298123_+	p4@Calu	12321	0.443937188907826
ENSMUST00000184554.8	chr11_50139582_50139585_-	782	1003	46.419	64.307	14	-96.45	0.0005740000000000001	0.00255	chr11_50139582_50139585_-	p18@Canx	12330	0.449338778893461
ENSMUST00000184554.8	chr14_32149981_32149992_+	782	1011	46.419	49.456	14	-88.98	3.3799999999999995e-05	0.000349	chr14_32149981_32149992_+	p3@Capn7	12339	0.606280519029528
ENSMUST00000184554.8	chr6_17587019_17587055_+	782	1036	46.419	61.873000000000005	20	-126.57	2.36e-05	0.000276	chr6_17587019_17587055_+	p2@Capza2	12343	1.11287808813814
ENSMUST00000184554.8	chr9_5345450_5345505_+	782	1055	46.419	39.525999999999996	2	-23.54	0.00763	0.0175	chr9_5345450_5345505_+	p1@Casp12	12364	0.689324716419237
